Book,Exam,Number,ID,Subject,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
,,,,Respiratory System,Anatomy,Aspiration scenario: Nut is present in right main bronchus. Why?,"Wider, shorter, vertical","Narrow, shorter, vertical","Wider, longer, horizontal","Narrow, shorter, vertical",None of them,A,"Right main bronchus = shorter, wider, more vertical -> aspirated foreign bodies more commonly lodge here."
,,,,Respiratory System,Anatomy,At what level is esophageal opening present in diaphragm?,T8,T12,T10,T9,T6,C,"Aortic opening (T12) - Aorta, thoracic duct and azygous vein. Esophagus opening (T10) - Esophagus, Right and left vagus, Lymphatics. Caval opening (T8) – IVC and Right phrenic"
,,,,Respiratory System,Anatomy,During inspiration the muscle which increases the AP diameter is,Diaphragm,External intercostal,Innermost intercostal,Internal intercostal,Rectus Abdominis,B,AP and transverse diameter increase b external intercostal
,,,,Respiratory System,Anatomy,"During thoracocentesis Sample taken at 9th ICS, risk of damage to which structure?",9th IC nerve,10th IC nerve,Phrenic nerve,Pericardiophrenic artery,Internal mammary artery,A,
,,,,Respiratory System,Anatomy,"During thoracocentesis, a sample is taken at the 9th ICS. There is a risk of damage to which structure?",9th IC nerve,10th IC nerve,Phrenic nerve,Pericardiophrenic artery,Internal mammary artery,A,"<span style=""color: #2e7d32""><b>Option A Correct</b></span>
 
 Needle insertion in an intercostal space (ICS) risks damaging the neurovascular bundle of that space (which runs at the top of the space/bottom of the upper rib). In the 9th ICS, the 9th Intercostal nerve is at risk.
 
 <b>Option B:</b> The 10th nerve is in the 10th ICS.
 
 <b>Option C, D, E:</b> These structures are not located in the lateral 9th ICS."
,,,,Respiratory System,Anatomy,"In a patient of RTA for thoracocentesis, at which location within an intercostal space should the needle be inserted?",Along the upper border of the rib,Along the lower border of the rib,At the midpoint between the upper and lower borders of the rib,Just above the superior rib margin to avoid the neurovascular bundle,None of them,A,"To avoid the neurovascular bundle (which runs along the lower border of the rib), the needle must be inserted immediately above the superior margin of the lower rib (which corresponds to ""along the upper border of the rib"")."
,,,,Respiratory System,Anatomy,Lymphatic drainage of the upper outer quadrant of the breast is primarily to:,Internal mammary lymph nodes,Anterior (Apical Axillary lymph nodes),Supraclavicular lymph nodes,Pre-tracheal lymph nodes,Parasternal lymph nodes,B,"<span style=""color: #2e7d32""><b>Option B Correct</b></span><br>The <b>Axillary Lymph Nodes</b> receive >75% of lymph from the breast, especially the Upper Outer Quadrant. The <b>Anterior (Pectoral)</b> group is typically the first station.<br><br><b>Option A:</b> Internal mammary (Parasternal) nodes drain the inner quadrants."
,,,,Respiratory System,Anatomy,Patient has a history of gunshot injury. Now he presented with the complain of swelling that appears above the clavicle while coughing or sneezing. Swelling more likely is?,Pleural membrane,Clavicular fascia,Virchow's node,Pectoral fascia,None of them,A,A swelling above the clavicle that appears with coughing/sneezing (Valsalva maneuver) suggests a herniation or protrusion of a structure due to increased intrathoracic pressure. This could be a defect in the fascia/muscles allowing the cervical dome of the pleura to protrude.
,,,,Respiratory System,Anatomy,"Post-RTA – gurgling chest, viscera herniation. Which anatomical opening involved?",Esophageal hiatus,Lumbocostal triangle,Foramen of Morgagni,Vena caval opening,None of them,B,Congenital Diaphragmatic Hernia (Bochdalek) usually occurs through the Lumbocostal triangle (posterolateral). Trauma can also rupture diaphragm.
,,,,Respiratory System,Anatomy,Radiologist identifies a structure at the sternal angle (Angle of Louis) on imaging.,Arch of aorta,Descending aorta,Esophagus,Subjugular vein,Internal carotid artery,A,"Angle of Louis corresponds to T4-T5 vertebral level. Key landmark: bifurcation of the trachea, beginning of arch of aorta, and level of superior vena cava entry."
,,,,Respiratory System,Anatomy,Stab injury just to the Right side of the sternum near the 6th ICS will pierce/damage which of the following structures?,Right atrium,Right ventricle,Superior vena cava,Inferior Vena cava,None,D,"<span style=""color: #2e7d32""><b>Option D Correct</b></span>
 
 The Inferior Vena Cava (IVC) pierces the diaphragm at the level of T8, which corresponds roughly to the 6th costal cartilage/intercostal space on the right, entering the Right Atrium almost immediately. A low stab wound (6th ICS) on the right sternal border is a specific danger zone for the intrathoracic IVC or the IVC-RA junction.
 
 <b>Option A:</b> The Right Atrium is slightly higher (3rd-6th costal cartilage).
 
 <b>Option B:</b> Right Ventricle is more anterior and medial/left."
,,,,Respiratory System,Anatomy,The 9th intercostal nerve supplies which dermatome?,T7,T8,T9,T10,T11,C,"<span style=""color: #2e7d32""><b>Option C Correct</b></span><br>The <b>T9 Dermatome</b> is located just <b>Above the Umbilicus</b>. (T10 is the umbilicus itself; T7 is the xiphoid process)."
,,,,Respiratory System,Anatomy,Thoracocentesis performed at the 9th intercostal space at midaxillary line. Which structure is at risk?,9th intercostal nerve,10th intercostal nerve,Phrenic nerve,Pericardiophrenic artery,None of them,A,Intercostal neurovascular bundle runs along the inferior border of each rib. Correct site -> just above rib to avoid bundle; puncture at 9th IC space -> risk to 9th IC nerve.
,,,,Respiratory System,Anatomy,Which of the following muscles increases the anteroposterior diameter of the thorax during quiet inspiration?,Diaphragm,External intercostal muscles,Internal intercostal muscles,Subcostal muscles,None of them,B,"During quiet inspiration, the external intercostal muscles contract, pulling the ribs upward and outward, which increases the anteroposterior (AP) diameter of the thorax."
,,,,Respiratory System,Anatomy,Which bronchus is most likely to be compressed by an enlarged pulmonary artery branch (epiarterial swelling)?,Right superior bronchus,Right inferior bronchus,Right lateral bronchus,Left superior bronchus,,A,SK-22
,,,,Respiratory System,Anatomy,"When a foreign body is aspirated while the patient is supine, which part of the lung is it most likely to enter?",Lingula of the right lung,Apical segment of the left upper lobe,Posterior segment of the right upper lobe,Apical segment of the right lower lobe,,D,SK-22
,,,,Respiratory System,Anatomy,The middle lobe of the right lung is divided into two anatomical segments. Identify these segments.,Cardiac and hepatic segments,Anterior and posterior segments,Medial and lateral segments,Superior and inferior segments,,C,SK-22
,,,,Respiratory System,Anatomy,"In bronchoscopy, after the scope passes into the trachea, which bronchial structure is typically seen first?",Right lower bronchus,Right middle bronchus,Esophagus,Right upper bronchus,,D,SK-22
,,,,Respiratory System,Anatomy,A patient has a pleural effusion and is examined while standing. Where will the pleural fluid most likely collect?,Oblique recess,Cardiophrenic recess,Pericardial cavity,Costodiaphragmatic recess,,D,SK-22
,,,,Respiratory System,Anatomy,Bronchial arteries most commonly arise from the descending thoracic aorta.,Femoral artery,Third intercostal artery,Descending aorta,Second posterior intercostal artery,,C,SK-22
,,,,Respiratory System,Anatomy,Which structure passes through the esophageal hiatus of the diaphragm?,Vagus nerve,Thoracic duct,Inferior vena cava,Phrenic nerve,,A,SK-22
,,,,Respiratory System,Anatomy,"A bullet penetrates the chest wall; after passing through the internal thoracic muscles, which structure is encountered next?",Parietal pleura,Transverse colon,Visceral pleura,Endothoracic fascia,,D,SK-22
,,,,Respiratory System,Anatomy,From which vessel do most posterior intercostal arteries arise?,Subclavian artery,Internal thoracic artery,Femoral artery,Thoracic aorta,,D,SK-22
,,,,Respiratory System,Anatomy,Which muscle increases the lateral (transverse) diameter of the thorax during inspiration?,Scalene muscles,Diaphragm,External intercostals,Biceps brachii,,C,SK-22
,,,,Respiratory System,Medicine,30 year female presented with acute chest pain and hemoptysis one week after delivery there is no fever ECG shows S1Q3T3 pattern most appropiate investigation would be,CPK,CT angiogram,LDH,SGOT,X-Ray chest,B,
,,,,Respiratory System,Medicine,"A 19-year-old woman presents with chronic productive cough and multiple episodes of pneumonia. CT scan of the chest reveals dilated bronchi with mucous plugging and a ""tram-track"" appearance. Which of the following is the most likely underlying diagnosis?",Alpha-1 antitrypsin deficiency,Kartagener syndrome,Bronchial asthma,Cystic fibrosis,Chronic bronchitis,D,"<span style=""color: #2e7d32""><b>Option D Correct</b></span><br>The combination of young age, recurrent pneumonia, and <b>Bronchiectasis</b> (dilated bronchi, tram-tracking) with <b>Mucous Plugging</b> is highly suggestive of <b>Cystic Fibrosis</b>. The thick, viscous mucus causes obstruction and infection.<br><br><b>Option A:</b> Alpha-1 Antitrypsin deficiency typically causes panacinar emphysema, not primarily bronchiectasis.<br><b>Option B:</b> Kartagener syndrome also causes bronchiectasis but is less common and usually associated with situs inversus."
,,,,Respiratory System,Medicine,A 20 years old patient presented with cough and dyspnea. Which of the following is supportive of asthma,FEV1 <12%Reversible with bronchodilators,FEV1 Reversible 12% with bronchodilators,FEV1 Reversible >20% with bronchodilators,FEV1 remain same after bronchodilator,None,B,"<span style=""color: #2e7d32""><b>Option B Correct</b></span><br>Diagnosis of <b>Asthma</b> is supported by significant reversibility of airflow obstruction: An increase in FEV1 of <b>>12%</b> (and >200ml) after bronchodilator administration."
,,,,Respiratory System,Medicine,"A 25 year old male with no known co-morbid presents in OPD with complain of fever, productive cough and pleuritic chest pain, chest x-ray confirms right lower lobe pneumonia, which of the following is most appropriate outpatient treatment?",Ceftriaxone 2g BD,Penicillin + clarithromycin,Pipercillin + Tazobactum 4.5g TDS,Ceftriaxone + clarithromycin,None of them,B,
,,,,Respiratory System,Medicine,"A 25-year-old male presents to the emergency department with sudden onset of sharp, unilateral chest pain and shortness of breath after a vigorous coughing episode. On chest X-ray, there is a visible ""black shadow"" along the lung border indicating absence of lung markings. Which of the following is the most likely diagnosis?",Pleural effusion,Pneumothorax,Pulmonary embolism,Consolidation due to pneumonia,Atelectasis,B,"<span style=""color: #2e7d32""><b>Option B Correct</b></span><br>The findings of sudden pleuritic pain, dyspnea, and a <b>Hyperlucent (""Black"") area with absent lung markings</b> on CXR are diagnostic of a <b>Pneumothorax</b> (collapsed lung). Vigorous coughing can rupture a subpleural bleb."
,,,,Respiratory System,Medicine,"A 25-year-old woman presents with recurrent episodes of shortness of breath, wheezing, and chest tightness—especially at night. She has no fever or sputum production. On physical examination, expiratory wheeze is heard. To confirm the diagnosis, spirometry is performed before and after administration of a bronchodilator. Diagnosis of asthma is confirmed by:",spirometry,Post-spirometry findings,Pre- and post treatment spirometry findings,ABGs,Peak Expiratory Flow Rate,C,"The definitive objective diagnosis of asthma is confirmed by demonstrating reversible airflow obstruction. This is done by performing spirometry before and after the administration of a short-acting bronchodilator (e.g., albuterol). A 12% increase in FEV1 and a 200 mL increase in absolute FEV1 after bronchodilator administration confirms the reversibility characteristic of asthma."
